Uri,Creation Date,Submission Date,Deviceid,Meta Instance Id,Statecat,Habdistrict,Habblock,Habpanchayat,Habrvillage,Habitation,Site Name,Landuse,Oth Desc,Area,Protect Status,Protect By,Protect Oth,Plot No,Plot Lat,Plot Long,Plot Alt,Plot Acc,Steepness,Plot Direction,Soil Ero,Livstk Use,Insects Pest,Charcoal,Organic Matter,Crown Cover,Species Available,Habit,Scientific Name,Oth Value,Gbh Girth,Height,Fodder Species,Fodder Diversity,Green Weight,DBH
uuid:ea00e174-4977-4636-971e-d0407cf7d22d,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:ea00e174-4977-4636-971e-d0407cf7d22d,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,6,21.1581867,85.36696,73.8,3.9,3,Southeast,No,Yes,No,Yes,No,76-80,Yes,Tree,Sala Shorea robusta,,180.0,9.0,,No,,57.29577951308232
uuid:ea00e174-4977-4636-971e-d0407cf7d22d,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:ea00e174-4977-4636-971e-d0407cf7d22d,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,6,21.1581867,85.36696,73.8,3.9,3,Southeast,No,Yes,No,Yes,No,76-80,Yes,Tree,Sala Shorea robusta,,111.0,9.0,,No,,35.33239736640076
uuid:ea00e174-4977-4636-971e-d0407cf7d22d,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:ea00e174-4977-4636-971e-d0407cf7d22d,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,6,21.1581867,85.36696,73.8,3.9,3,Southeast,No,Yes,No,Yes,No,76-80,Yes,Tree,Chara_Buchanania_lanzan,,16.0,5.0,,No,,5.092958178940651
uuid:ea00e174-4977-4636-971e-d0407cf7d22d,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:ea00e174-4977-4636-971e-d0407cf7d22d,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,6,21.1581867,85.36696,73.8,3.9,3,Southeast,No,Yes,No,Yes,No,76-80,Yes,Tree,Chara_Buchanania_lanzan,,16.0,5.0,,No,,5.092958178940651
uuid:ea00e174-4977-4636-971e-d0407cf7d22d,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:ea00e174-4977-4636-971e-d0407cf7d22d,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,6,21.1581867,85.36696,73.8,3.9,3,Southeast,No,Yes,No,Yes,No,76-80,Yes,Tree,Chara_Buchanania_lanzan,,21.0,7.0,,No,,6.684507609859605
uuid:ea00e174-4977-4636-971e-d0407cf7d22d,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:ea00e174-4977-4636-971e-d0407cf7d22d,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,6,21.1581867,85.36696,73.8,3.9,3,Southeast,No,Yes,No,Yes,No,76-80,Yes,Tree,Dhauda Anogeissus latifolia,,20.0,8.0,,No,,6.366197723675814
uuid:ea00e174-4977-4636-971e-d0407cf7d22d,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:ea00e174-4977-4636-971e-d0407cf7d22d,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,6,21.1581867,85.36696,73.8,3.9,3,Southeast,No,Yes,No,Yes,No,76-80,Yes,Tree,Dhauda Anogeissus latifolia,,18.0,9.0,,No,,5.729577951308232
uuid:ea00e174-4977-4636-971e-d0407cf7d22d,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:ea00e174-4977-4636-971e-d0407cf7d22d,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,6,21.1581867,85.36696,73.8,3.9,3,Southeast,No,Yes,No,Yes,No,76-80,Yes,Tree,Kendu Diospyros melanoxylon,,56.0,11.0,,No,,17.82535362629228
uuid:ea00e174-4977-4636-971e-d0407cf7d22d,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:ea00e174-4977-4636-971e-d0407cf7d22d,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,6,21.1581867,85.36696,73.8,3.9,3,Southeast,No,Yes,No,Yes,No,76-80,Yes,Tree,Kendu Diospyros melanoxylon,,61.0,10.0,,No,,19.416903057211233
uuid:ea00e174-4977-4636-971e-d0407cf7d22d,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:ea00e174-4977-4636-971e-d0407cf7d22d,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,6,21.1581867,85.36696,73.8,3.9,3,Southeast,No,Yes,No,Yes,No,76-80,Yes,Tree,Kendu Diospyros melanoxylon,,17.0,6.0,,No,,5.411268065124442
uuid:ea00e174-4977-4636-971e-d0407cf7d22d,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:ea00e174-4977-4636-971e-d0407cf7d22d,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,6,21.1581867,85.36696,73.8,3.9,3,Southeast,No,Yes,No,Yes,No,76-80,Yes,SaplingSeedling,Chara_Buchanania_lanzan,,2.5,2.0,,No,,0.7957747154594768
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,SaplingSeedling,Kendu Diospyros melanoxylon,,3.0,2.0,,No,,0.954929658551372
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,Stump,Sala Shorea robusta,,12.0,0.15,,No,,3.819718634205488
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,Stump,Sala Shorea robusta,,14.0,1.0,,No,,4.45633840657307
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,Tree,Sala Shorea robusta,,19.0,8.0,,No,,6.047887837492023
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,Tree,Sala Shorea robusta,,33.0,11.0,,No,,10.504226244065093
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,Tree,Sala Shorea robusta,,22.0,9.0,,No,,7.002817496043395
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,Tree,Sala Shorea robusta,,16.0,7.0,,No,,5.092958178940651
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,Tree,Bhalia Anacardium occidentale,,17.0,6.0,,No,,5.411268065124442
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,Tree,Asana Terminalia alata,,24.0,9.0,,No,,7.639437268410976
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,Tree,Asana Terminalia alata,,17.0,8.0,,No,,5.411268065124442
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,Tree,Kendu Diospyros melanoxylon,,17.0,6.0,,No,,5.411268065124442
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,Tree,Kendu Diospyros melanoxylon,,16.0,5.0,,No,,5.092958178940651
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,SaplingSeedling,Mahula Madhuca indica,,2.0,0.15,,No,,0.6366197723675814
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,SaplingSeedling,Mahula Madhuca indica,,2.5,2.0,,No,,0.7957747154594768
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,SaplingSeedling,Jamu Koli Syzygium cumini,,2.0,2.0,,No,,0.6366197723675814
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,SaplingSeedling,Jamu Koli Syzygium cumini,,3.0,2.0,,No,,0.954929658551372
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,SaplingSeedling,Kendu Diospyros melanoxylon,,2.0,0.15,,No,,0.6366197723675814
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,Tree,Mai Lannea coromandelica,,218.0,17.0,,No,,69.39155518806636
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,Tree,Mai Lannea coromandelica,,18.0,6.0,,No,,5.729577951308232
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,Tree,Mahula Madhuca indica,,16.0,5.0,,No,,5.092958178940651
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,Tree,Mahula Madhuca indica,,19.0,7.0,,No,,6.047887837492023
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,Tree,Mahula Madhuca indica,,16.0,9.0,,No,,5.092958178940651
uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,2023-04-05,2023-04-05,collect:HiCVz5dbIh0GNjmt,uuid:deb26a04-3eae-4ee7-91cb-4830019ec7c3,ODISHA,DHENKANAL,KANKADAHAD,PANGATIRA,RAIJHARANA,RAIJHARANA,Raijharan gramya jungle,Forest,,5.0,Protected,TGCS,,7,21.160104,85.3632287,81.1,4.86,3,Northeast,No,Yes,No,No,No,66-70,Yes,Tree,Sala Shorea robusta,,17.0,6.0,,No,,5.411268065124442
uuid:536b86e8-8a53-4697-8c55-54709cf24b67,2023-04-05,2023-04-05,collect:7YDvpp8yrnTnYXBe,uuid:536b86e8-8a53-4697-8c55-54709cf24b67,ODISHA,DHENKANAL,KANKADAHAD,KANTAPAL,ADHAPALI,ADHAPALLI,Adhapali,Forest,,120.0,Protected,VanSurakshaSamiti,,12,21.0447724,85.519605,34.2316894531,4.532,3,Northeast,No,Yes,No,No,No,2023-06-10 00:00:00,Yes,Tree,Mahula Madhuca indica,,21.0,5.0,,No,,6.684507609859605
uuid:536b86e8-8a53-4697-8c55-54709cf24b67,2023-04-05,2023-04-05,collect:7YDvpp8yrnTnYXBe,uuid:536b86e8-8a53-4697-8c55-54709cf24b67,ODISHA,DHENKANAL,KANKADAHAD,KANTAPAL,ADHAPALI,ADHAPALLI,Adhapali,Forest,,120.0,Protected,VanSurakshaSamiti,,12,21.0447724,85.519605,34.2316894531,4.532,3,Northeast,No,Yes,No,No,No,2023-06-10 00:00:00,Yes,SaplingSeedling,Amba Mangifera indica,,2.32,5.0,,No,,0.7384789359463944
uuid:536b86e8-8a53-4697-8c55-54709cf24b67,2023-04-05,2023-04-05,collect:7YDvpp8yrnTnYXBe,uuid:536b86e8-8a53-4697-8c55-54709cf24b67,ODISHA,DHENKANAL,KANKADAHAD,KANTAPAL,ADHAPALI,ADHAPALLI,Adhapali,Forest,,120.0,Protected,VanSurakshaSamiti,,12,21.0447724,85.519605,34.2316894531,4.532,3,Northeast,No,Yes,No,No,No,2023-06-10 00:00:00,Yes,Tree,Karanja Pongamia pinnata,,24.0,5.0,,No,,7.639437268410976
uuid:536b86e8-8a53-4697-8c55-54709cf24b67,2023-04-05,2023-04-05,collect:7YDvpp8yrnTnYXBe,uuid:536b86e8-8a53-4697-8c55-54709cf24b67,ODISHA,DHENKANAL,KANKADAHAD,KANTAPAL,ADHAPALI,ADHAPALLI,Adhapali,Forest,,120.0,Protected,VanSurakshaSamiti,,12,21.0447724,85.519605,34.2316894531,4.532,3,Northeast,No,Yes,No,No,No,2023-06-10 00:00:00,Yes,Tree,Bara Ficus benghalensis,,23.0,8.0,,No,,7.321127382227186
uuid:536b86e8-8a53-4697-8c55-54709cf24b67,2023-04-05,2023-04-05,collect:7YDvpp8yrnTnYXBe,uuid:536b86e8-8a53-4697-8c55-54709cf24b67,ODISHA,DHENKANAL,KANKADAHAD,KANTAPAL,ADHAPALI,ADHAPALLI,Adhapali,Forest,,120.0,Protected,VanSurakshaSamiti,,12,21.0447724,85.519605,34.2316894531,4.532,3,Northeast,No,Yes,No,No,No,2023-06-10 00:00:00,Yes,Tree,Sala Shorea robusta,,21.0,4.0,,No,,6.684507609859605
uuid:536b86e8-8a53-4697-8c55-54709cf24b67,2023-04-05,2023-04-05,collect:7YDvpp8yrnTnYXBe,uuid:536b86e8-8a53-4697-8c55-54709cf24b67,ODISHA,DHENKANAL,KANKADAHAD,KANTAPAL,ADHAPALI,ADHAPALLI,Adhapali,Forest,,120.0,Protected,VanSurakshaSamiti,,12,21.0447724,85.519605,34.2316894531,4.532,3,Northeast,No,Yes,No,No,No,2023-06-10 00:00:00,Yes,Tree,Sala Shorea robusta,,27.0,6.0,,No,,8.594366926962348
uuid:536b86e8-8a53-4697-8c55-54709cf24b67,2023-04-05,2023-04-05,collect:7YDvpp8yrnTnYXBe,uuid:536b86e8-8a53-4697-8c55-54709cf24b67,ODISHA,DHENKANAL,KANKADAHAD,KANTAPAL,ADHAPALI,ADHAPALLI,Adhapali,Forest,,120.0,Protected,VanSurakshaSamiti,,12,21.0447724,85.519605,34.2316894531,4.532,3,Northeast,No,Yes,No,No,No,2023-06-10 00:00:00,Yes,Tree,Arjuna Terminalia arjuna,,28.0,7.0,,No,,8.91267681314614
uuid:536b86e8-8a53-4697-8c55-54709cf24b67,2023-04-05,2023-04-05,collect:7YDvpp8yrnTnYXBe,uuid:536b86e8-8a53-4697-8c55-54709cf24b67,ODISHA,DHENKANAL,KANKADAHAD,KANTAPAL,ADHAPALI,ADHAPALLI,Adhapali,Forest,,120.0,Protected,VanSurakshaSamiti,,12,21.0447724,85.519605,34.2316894531,4.532,3,Northeast,No,Yes,No,No,No,2023-06-10 00:00:00,Yes,Tree,Bhalia Anacardium occidentale,,25.0,8.0,,No,,7.957747154594767
uuid:536b86e8-8a53-4697-8c55-54709cf24b67,2023-04-05,2023-04-05,collect:7YDvpp8yrnTnYXBe,uuid:536b86e8-8a53-4697-8c55-54709cf24b67,ODISHA,DHENKANAL,KANKADAHAD,KANTAPAL,ADHAPALI,ADHAPALLI,Adhapali,Forest,,120.0,Protected,VanSurakshaSamiti,,12,21.0447724,85.519605,34.2316894531,4.532,3,Northeast,No,Yes,No,No,No,2023-06-10 00:00:00,Yes,Tree,Kendu Diospyros melanoxylon,,21.0,4.0,,No,,6.684507609859605
uuid:536b86e8-8a53-4697-8c55-54709cf24b67,2023-04-05,2023-04-05,collect:7YDvpp8yrnTnYXBe,uuid:536b86e8-8a53-4697-8c55-54709cf24b67,ODISHA,DHENKANAL,KANKADAHAD,KANTAPAL,ADHAPALI,ADHAPALLI,Adhapali,Forest,,120.0,Protected,VanSurakshaSamiti,,12,21.0447724,85.519605,34.2316894531,4.532,3,Northeast,No,Yes,No,No,No,2023-06-10 00:00:00,Yes,Tree,Arjuna Terminalia arjuna,,24.0,8.0,,No,,7.639437268410976
uuid:536b86e8-8a53-4697-8c55-54709cf24b67,2023-04-05,2023-04-05,collect:7YDvpp8yrnTnYXBe,uuid:536b86e8-8a53-4697-8c55-54709cf24b67,ODISHA,DHENKANAL,KANKADAHAD,KANTAPAL,ADHAPALI,ADHAPALLI,Adhapali,Forest,,120.0,Protected,VanSurakshaSamiti,,12,21.0447724,85.519605,34.2316894531,4.532,3,Northeast,No,Yes,No,No,No,2023-06-10 00:00:00,Yes,Tree,Bara Ficus benghalensis,,23.0,7.0,,No,,7.321127382227186
uuid:536b86e8-8a53-4697-8c55-54709cf24b67,2023-04-05,2023-04-05,collect:7YDvpp8yrnTnYXBe,uuid:536b86e8-8a53-4697-8c55-54709cf24b67,ODISHA,DHENKANAL,KANKADAHAD,KANTAPAL,ADHAPALI,ADHAPALLI,Adhapali,Forest,,120.0,Protected,VanSurakshaSamiti,,12,21.0447724,85.519605,34.2316894531,4.532,3,Northeast,No,Yes,No,No,No,2023-06-10 00:00:00,Yes,Tree,Arjuna Terminalia arjuna,,28.0,9.0,,No,,8.91267681314614
uuid:536b86e8-8a53-4697-8c55-54709cf24b67,2023-04-05,2023-04-05,collect:7YDvpp8yrnTnYXBe,uuid:536b86e8-8a53-4697-8c55-54709cf24b67,ODISHA,DHENKANAL,KANKADAHAD,KANTAPAL,ADHAPALI,ADHAPALLI,Adhapali,Forest,,120.0,Protected,VanSurakshaSamiti,,12,21.0447724,85.519605,34.2316894531,4.532,3,Northeast,No,Yes,No,No,No,2023-06-10 00:00:00,Yes,Tree,Bhalia Anacardium occidentale,,27.0,8.0,,No,,8.594366926962348
uuid:536b86e8-8a53-4697-8c55-54709cf24b67,2023-04-05,2023-04-05,collect:7YDvpp8yrnTnYXBe,uuid:536b86e8-8a53-4697-8c55-54709cf24b67,ODISHA,DHENKANAL,KANKADAHAD,KANTAPAL,ADHAPALI,ADHAPALLI,Adhapali,Forest,,120.0,Protected,VanSurakshaSamiti,,12,21.0447724,85.519605,34.2316894531,4.532,3,Northeast,No,Yes,No,No,No,2023-06-10 00:00:00,Yes,Tree,Kendu Diospyros melanoxylon,,25.0,6.0,,No,,7.957747154594767
uuid:536b86e8-8a53-4697-8c55-54709cf24b67,2023-04-05,2023-04-05,collect:7YDvpp8yrnTnYXBe,uuid:536b86e8-8a53-4697-8c55-54709cf24b67,ODISHA,DHENKANAL,KANKADAHAD,KANTAPAL,ADHAPALI,ADHAPALLI,Adhapali,Forest,,120.0,Protected,VanSurakshaSamiti,,12,21.0447724,85.519605,34.2316894531,4.532,3,Northeast,No,Yes,No,No,No,2023-06-10 00:00:00,Yes,Tree,Kendu Diospyros melanoxylon,,24.0,5.0,,No,,7.639437268410976
uuid:536b86e8-8a53-4697-8c55-54709cf24b67,2023-04-05,2023-04-05,collect:7YDvpp8yrnTnYXBe,uuid:536b86e8-8a53-4697-8c55-54709cf24b67,ODISHA,DHENKANAL,KANKADAHAD,KANTAPAL,ADHAPALI,ADHAPALLI,Adhapali,Forest,,120.0,Protected,VanSurakshaSamiti,,12,21.0447724,85.519605,34.2316894531,4.532,3,Northeast,No,Yes,No,No,No,2023-06-10 00:00:00,Yes,SaplingSeedling,Kurei Holarrhena antidysenterica,,4.21,2.0,,No,,1.3400846208337587
uuid:536b86e8-8a53-4697-8c55-54709cf24b67,2023-04-05,2023-04-05,collect:7YDvpp8yrnTnYXBe,uuid:536b86e8-8a53-4697-8c55-54709cf24b67,ODISHA,DHENKANAL,KANKADAHAD,KANTAPAL,ADHAPALI,ADHAPALLI,Adhapali,Forest,,120.0,Protected,VanSurakshaSamiti,,12,21.0447724,85.519605,34.2316894531,4.532,3,Northeast,No,Yes,No,No,No,2023-06-10 00:00:00,Yes,SaplingSeedling,Sala Shorea robusta,,3.12,4.0,,No,,0.993126844893427
